名称	入住日期	出行目的	评分	评论文本	shortTexts	score	shortTexts-negative	score-negative
速8酒店(北京方庄地铁站店)	2019/2/1	其他	3.7	住的家庭房，房子够宽敞，挺干净。虽然没有早餐，但是在这个周边的话价位是很经济的。一家人住挺好	"['住的家庭房', '一家人住挺好', '挺干净', '房子够宽敞', '虽然没有早餐', '但是在这个周边的话价位是很经济的']"	"[0.108648, 0.00227078, 0.00379433, 0.0113946, 0.423827, 0.21271]"	[]	[]
速8酒店(北京方庄地铁站店)	2018/9/1	朋友出游	3.2	早晨起来去洗漱，发展肩膀上有血块，黑黑的，我以为是睡觉中迷迷糊糊的把蚊子打死了(睡觉的时候有蚊子)，结果洗漱之后发展枕头上竟然也有。吓死我了。绝对不是蚊子。很定是虫子之类的。已经去医院验血了，怕得血液病，因为我肩膀上被咬了一个坑！	"['睡觉的时候有蚊子', '发展肩膀上有血块', '吓死我了', '我以为是睡觉中迷迷糊糊的把蚊子打死了', '绝对不是蚊子', '很定是虫子之类的', '因为我肩膀上被咬了一个坑', '已经去医院验血了', '结果洗漱之后发展枕头上竟然也有', '黑黑的', '怕得血液病', '早晨起来去洗漱']"	"[0.957734, 0.0945125, 0.990029, 0.999635, 0.890184, 0.923689, 0.99506, 0.966801, 0.958543, 0.993773, 0.685925, 0.0135049]"	"['睡觉的时候有蚊子', '吓死我了', '我以为是睡觉中迷迷糊糊的把蚊子打死了', '绝对不是蚊子', '很定是虫子之类的', '因为我肩膀上被咬了一个坑', '已经去医院验血了', '结果洗漱之后发展枕头上竟然也有', '黑黑的', '怕得血液病']"	"[0.957734, 0.990029, 0.999635, 0.890184, 0.923689, 0.99506, 0.966801, 0.958543, 0.993773, 0.685925]"
速8酒店(北京方庄地铁站店)	2019/6/1	商务出差	5	酒店在一个院里变，安静，吃饭方便，服务态度真的很好，推荐入住。	"['安静', '吃饭方便', '推荐入住', '酒店在一个院里变', '服务态度真的很好']"	"[0.000116021, 0.015139, 0.00060418, 0.225168, 0.0087263]"	[]	[]
速8酒店(北京方庄地铁站店)	2019/12/1	商务出差	5	前台服务态度好，地理位置优越	"['前台服务态度好', '地理位置优越']"	"[0.0577154, 0.0257198]"	[]	[]
速8酒店(北京方庄地铁站店)	2020/10/1	其他	1	不好很差。	['不好很差']	[0.999629]	['不好很差']	[0.999629]
速8酒店(北京方庄地铁站店)	2018/10/1	家庭亲子	5	价格不贵，值得来居住。周围有个物美超市，可以买生活物品和食品。周围饭店不少，美食不少，价格还不贵。。	"['价格不贵', '美食不少', '周围饭店不少', '周围有个物美超市', '值得来居住', '可以买生活物品和食品']"	"[0.0305312, 0.044977, 0.752739, 0.119808, 0.000869862, 0.023579]"	['周围饭店不少']	[0.752739]
速8酒店(北京方庄地铁站店)	2018/12/1	商务出差	4.7	服务非常真诚，物超所值!自己来合适，家庭一起或是同事出差都可以;地理位置的大交通非常的好，隔壁就有大超市，对面也有服务点~	"['服务非常真诚', '对面也有服务点', '隔壁就有大超市', '物超所值', '地理位置的大交通非常的好', '自己来合适', '家庭一起或是同事出差都可以']"	"[0.00328142, 0.471956, 0.548484, 0.000563886, 0.00182153, 0.0116169, 0.00422792]"	['隔壁就有大超市']	[0.548484]
速8酒店(北京方庄地铁站店)	2019/10/1	家庭亲子	2.7	酒店价格不符合市场价格，服务也不给力	"['酒店价格不符合市场价格', '服务也不给力']"	"[0.619146, 0.993819]"	"['酒店价格不符合市场价格', '服务也不给力']"	"[0.619146, 0.993819]"
速8酒店(北京方庄地铁站店)	2018/9/1	情侣出游	5	位置交通便利，距离地铁口很近，出行方便，周围市场，早餐，水果店，超市齐全，前台服务也很好，房间挺大的，环境不错。	"['早餐', '周围市场', '超市齐全', '出行方便', '水果店', '环境不错', '位置交通便利', '房间挺大的', '距离地铁口很近', '前台服务也很好']"	"[0.0912775, 0.208599, 0.00352199, 0.000778466, 0.131056, 0.0104973, 0.00881412, 0.0104303, 0.0035554, 0.00163459]"	[]	[]
速8酒店(北京方庄地铁站店)	2021/4/1	商务出差	5	不错，，，，，	['不错']	[0.00130619]	[]	[]
速8酒店(北京方庄地铁站店)	2020/1/1	朋友出游	4.2	一般般吧，对得起这个价格	"['一般般吧', '对得起这个价格']"	"[0.935495, 0.13052]"	['一般般吧']	[0.935495]
速8酒店(北京方庄地铁站店)	2019/1/1	商务出差	2	实际付了198元，而不是188元，我也是醉了，先前预定时是198元，后来携程发了短信通知降价10元，到店付了还是198元，郁闷死了	"['到店付了还是198元', '实际付了198元', '而不是188元', '先前预定时是198元', '我也是醉了', '郁闷死了', '后来携程发了短信通知降价10元']"	"[0.968818, 0.983072, 0.987163, 0.172802, 0.996901, 0.999585, 0.818552]"	"['到店付了还是198元', '实际付了198元', '而不是188元', '我也是醉了', '郁闷死了', '后来携程发了短信通知降价10元']"	"[0.968818, 0.983072, 0.987163, 0.996901, 0.999585, 0.818552]"
速8酒店(北京方庄地铁站店)	2018/12/1	朋友出游	5	早餐没有的，酒店不大，但是比较干净，没有加床，停车场比较小，外面附近有小吃。	"['没有加床', '早餐没有的', '停车场比较小', '外面附近有小吃', '但是比较干净', '酒店不大']"	"[0.980291, 0.631342, 0.0768789, 0.255761, 0.169089, 0.0107484]"	"['没有加床', '早餐没有的']"	"[0.980291, 0.631342]"
速8酒店(北京方庄地铁站店)	2019/2/1	朋友出游	5	已经在这住好几次了，交通便利，楼下吃饭的地方非常多，好有好几个超市，离地铁站非常近，满意！	"['满意', '离地铁站非常近', '好有好几个超市', '已经在这住好几次了', '楼下吃饭的地方非常多', '交通便利']"	"[0.000421288, 0.00149502, 0.0135578, 0.00183706, 0.0911525, 0.00470112]"	[]	[]
速8酒店(北京方庄地铁站店)	2020/8/1	朋友出游	5	好评，挺好的。	"['好评', '挺好的']"	"[0.000209886, 0.000846261]"	[]	[]
速8酒店(北京方庄地铁站店)	2019/11/1	其他	5	除了位置不太好，其它的都挺好	"['除了位置不太好', '其它的都挺好']"	"[0.462842, 0.00243319]"	[]	[]
速8酒店(北京方庄地铁站店)	2019/6/1	商务出差	5	这里房间非常舒适有回家的感觉，服务员的态度也非常好。	"['这里房间非常舒适有回家的感觉', '服务员的态度也非常好']"	"[0.000165825, 0.00356105]"	[]	[]
速8酒店(北京方庄地铁站店)	2019/12/1	其他	5	价格比较亲民，交通比较便利	"['价格比较亲民', '交通比较便利']"	"[0.0173, 0.0364361]"	[]	[]
速8酒店(北京方庄地铁站店)	2020/10/1	独自旅行	3	环境一般，，	['环境一般']	[0.821485]	['环境一般']	[0.821485]
速8酒店(北京方庄地铁站店)	2020/10/1	家庭亲子	3	一舨，还行	"['一舨', '还行']"	"[0.701747, 0.0613437]"	['一舨']	[0.701747]
速8酒店(北京方庄地铁站店)	2019/11/1	其他	4.2	还可以，干净卫生，二楼小，三楼大点	"['二楼小', '三楼大点', '还可以', '干净卫生']"	"[0.479066, 0.420142, 0.0467517, 0.00251774]"	[]	[]
速8酒店(北京方庄地铁站店)	2018/12/1	情侣出游	3.2	从开始说给大家，参考:网上订的，到了询问并商量退房时间，勉强答应下午一点前退;有无电梯不知道，上楼开门臭味，明显卫生间的臭，开窗开门通风后，卫生间门关住房间味道不大。北京应该只是提倡不在房间抽烟，能闻出有烟味，(本人老烟民，戒烟3年)电视遥控器开关坏的。反正也不看。网络还可以的。卫生间手纸质量不好。晚上空调声音大(咔咔咔响)。上午11点退房，交卡就走了，退款信息马上收到，1_5个工作日到账。	"['卫生间门关住房间味道不大', '上楼开门臭味', '网上订的', '明显卫生间的臭', '上午11点退房', '卫生间手纸质量不好', '到了询问并商量退房时间', '能闻出有烟味', '参考', '戒烟3年', '退款信息马上收到', '电视遥控器开关坏的', '有无电梯不知道', '开窗开门通风后', '北京应该只是提倡不在房间抽烟', '网络还可以的', '从开始说给大家', '晚上空调声音大', '本人老烟民', '反正也不看', '勉强答应下午一点前退', '交卡就走了', '1_5个工作日到账', '咔咔咔响']"	"[0.68359, 0.992082, 0.118771, 0.997868, 0.988123, 0.989789, 0.96447, 0.95962, 0.192977, 0.0223761, 0.996981, 0.998298, 0.668454, 0.274646, 0.430992, 0.000658004, 0.225084, 0.985052, 0.286125, 0.999718, 0.999796, 0.991404, 0.245321, 0.519834]"	"['卫生间门关住房间味道不大', '上楼开门臭味', '明显卫生间的臭', '上午11点退房', '卫生间手纸质量不好', '到了询问并商量退房时间', '能闻出有烟味', '退款信息马上收到', '电视遥控器开关坏的', '有无电梯不知道', '晚上空调声音大', '反正也不看', '勉强答应下午一点前退', '交卡就走了', '咔咔咔响']"	"[0.68359, 0.992082, 0.997868, 0.988123, 0.989789, 0.96447, 0.95962, 0.996981, 0.998298, 0.668454, 0.985052, 0.999718, 0.999796, 0.991404, 0.519834]"
速8酒店(北京方庄地铁站店)	2018/12/1	商务出差	4	窗户靠走廊，晚上也不敢开窗户，也吵。卫生间设备一般，马桶及喷头老旧不太好用，不过交通还行，距地铁口比较近，靠近二中院。	"['也吵', '晚上也不敢开窗户', '窗户靠走廊', '靠近二中院', '不过交通还行', '距地铁口比较近', '马桶及喷头老旧不太好用', '卫生间设备一般']"	"[0.998543, 0.970525, 0.580409, 0.165171, 0.120581, 0.151248, 0.997181, 0.639178]"	"['也吵', '晚上也不敢开窗户', '窗户靠走廊', '马桶及喷头老旧不太好用', '卫生间设备一般']"	"[0.998543, 0.970525, 0.580409, 0.997181, 0.639178]"
速8酒店(北京方庄地铁站店)	2018/12/1	其他	2.7	酒店设施比较老旧  屋内空间真的好局促， 转不开身的感觉，房间真的太小太小了。窗户还漏风，床品也比较旧了，床垫非常不舒服	"['床品也比较旧了', '酒店设施比较老旧', '转不开身的感觉', '屋内空间真的好局促', '床垫非常不舒服', '房间真的太小太小了', '窗户还漏风']"	"[0.992216, 0.127389, 0.693616, 0.956279, 0.996936, 0.955519, 0.992502]"	"['床品也比较旧了', '转不开身的感觉', '屋内空间真的好局促', '床垫非常不舒服', '房间真的太小太小了', '窗户还漏风']"	"[0.992216, 0.693616, 0.956279, 0.996936, 0.955519, 0.992502]"
速8酒店(北京方庄地铁站店)	2018/12/1	商务出差	5	很好很不错，周边出行方便，停车也是非常方便还免费，地下有大超市，房间很多各种房型都有的，来南京都住这家的	"['房间很多各种房型都有的', '周边出行方便', '很好很不错', '来南京都住这家的', '地下有大超市', '停车也是非常方便还免费']"	"[0.00982445, 0.0302998, 0.000172442, 0.000979847, 0.0372053, 0.00122467]"	[]	[]
速8酒店(北京方庄地铁站店)	2019/8/1	朋友出游	2	走廊和房间总是弥漫着一股臭味，卫生条件太差。	"['走廊和房间总是弥漫着一股臭味', '卫生条件太差']"	"[0.998496, 0.999694]"	"['走廊和房间总是弥漫着一股臭味', '卫生条件太差']"	"[0.998496, 0.999694]"
速8酒店(北京方庄地铁站店)	2019/7/1	家庭亲子	3.2	性价比不好??设施老旧，气味难闻，恨不得马上换了	"['恨不得马上换了', '气味难闻', '性价比不好??设施老旧']"	"[0.954214, 0.999837, 0.999744]"	"['恨不得马上换了', '气味难闻', '性价比不好??设施老旧']"	"[0.954214, 0.999837, 0.999744]"
速8酒店(北京方庄地铁站店)	2019/11/1	商务出差	5	位置还可以，周围买东西也方便	"['位置还可以', '周围买东西也方便']"	"[0.458228, 0.00579716]"	[]	[]
速8酒店(北京方庄地铁站店)	2019/12/1	商务出差	5	前台态度很好，地理位置优越	"['前台态度很好', '地理位置优越']"	"[0.022518, 0.0257198]"	[]	[]
速8酒店(北京方庄地铁站店)	2020/9/1	独自旅行	4	交通方便！	['交通方便']	[0.0089512]	[]	[]
速8酒店(北京方庄地铁站店)	2019/7/1	家庭亲子	5	酒店位置很好，而且是木地板，喜欢没有铺地毯的酒店！	"['喜欢没有铺地毯的酒店', '酒店位置很好', '而且是木地板']"	"[0.00659416, 0.000143167, 0.861307]"	['而且是木地板']	[0.861307]
速8酒店(北京方庄地铁站店)	2018/12/1	家庭亲子	5	感觉不错，在寒冷的冬天入住感觉很幸福，干净卫生，价格适中，周围吃饭，行车都很方便，下次来北京还会入住的。	"['感觉不错', '在寒冷的冬天入住感觉很幸福', '干净卫生', '价格适中', '周围吃饭', '行车都很方便', '下次来北京还会入住的']"	"[0.00110608, 0.00027688, 0.00251774, 0.000473469, 0.130624, 0.000519452, 3.87942e-05]"	[]	[]
速8酒店(北京方庄地铁站店)	2018/12/1	商务出差	1	在房间里丢落了东西，再去问说给找找，说第二天才能给找，第二天才能给我回电话，结果等了4天后还没回电话，我打过去，说东西没找到	"['说第二天才能给找', '第二天才能给我回电话', '说东西没找到', '再去问说给找找', '结果等了4天后还没回电话', '我打过去', '在房间里丢落了东西']"	"[0.675242, 0.171081, 0.83145, 0.484866, 0.998177, 0.2919, 0.984934]"	"['说第二天才能给找', '说东西没找到', '结果等了4天后还没回电话', '在房间里丢落了东西']"	"[0.675242, 0.83145, 0.998177, 0.984934]"
速8酒店(北京方庄地铁站店)	2018/9/1	商务出差	4	周围环境一般，门头不太好找，没有配矿泉水，客人能拿着电水壶到厕所去接水喝吗？？一个窗户还是内窗不通风，相对于他的价格和位置，给他打四星。	"['给他打四星', '没有配矿泉水', '周围环境一般', '门头不太好找', '相对于他的价格和位置', '客人能拿着电水壶到厕所去接水喝吗？？一个窗户还是内窗不通风']"	"[0.0109332, 0.967666, 0.62161, 0.156608, 0.13641, 0.997509]"	"['没有配矿泉水', '周围环境一般', '客人能拿着电水壶到厕所去接水喝吗？？一个窗户还是内窗不通风']"	"[0.967666, 0.62161, 0.997509]"
速8酒店(北京方庄地铁站店)	2019/9/1	独自旅行	2	房间很小设施很简陋，洗手间下水道反味。	"['房间很小设施很简陋', '洗手间下水道反味']"	"[0.997902, 0.911038]"	"['房间很小设施很简陋', '洗手间下水道反味']"	"[0.997902, 0.911038]"
速8酒店(北京方庄地铁站店)	2018/12/1	商务出差	5	环境不错，地理位置好，交通方便，周边餐饮比较多，周边购物也非常方便，免费停车，商务住宿，旅游出行不错的选择。	"['环境不错', '交通方便', '周边购物也非常方便', '周边餐饮比较多', '旅游出行不错的选择', '免费停车', '商务住宿', '地理位置好']"	"[0.0104973, 0.0089512, 0.000204222, 0.203005, 0.00406727, 0.0249227, 0.00927547, 0.0279467]"	[]	[]
速8酒店(北京方庄地铁站店)	2020/7/1	商务出差	1	环境太差了	['环境太差了']	[0.999014]	['环境太差了']	[0.999014]
速8酒店(北京方庄地铁站店)	2020/5/1	家庭亲子	5	干净，卫生，挺好	"['卫生', '挺好', '干净']"	"[0.722853, 0.00122581, 0.00020404]"	['卫生']	[0.722853]
